Player,Squad,Pos_Category,GA_per90,Prog_Total,CrdY_per90,Min,Reliability_Score,Discipline_Score,Player_Rating
Bradley Barcola,Paris S-G,Attacker,0.9917355371900827,607,0.08264462809917356,2181,63.771929824561404,87.80991735537191,72.4
Melvin Bard,Nice,Midfielder,0.13953488372093023,236,0.18604651162790697,1938,56.666666666666664,72.55813953488372,36.6
Nicolò Barella,Inter,Midfielder,0.3249097472924188,431,0.1444043321299639,2493,72.89473684210527,78.70036101083032,52.1
Harvey Barnes,Newcastle Utd,Attacker,0.6666666666666666,368,0.0,1755,51.31578947368421,100.0,53.5
Enzo Barrenechea,Valencia,Midfielder,0.12345679012345678,163,0.24691358024691357,2191,64.06432748538012,63.58024691358024,29.9
Ander Barrenetxea,Real Sociedad,Attacker,0.2857142857142857,243,0.42857142857142855,1263,36.92982456140351,36.78571428571429,24.7
Pablo Barrios,Atlético Madrid,Midfielder,0.19305019305019305,240,0.15444015444015444,2330,68.12865497076024,77.22007722007721,39.3
Thierno Barry,Villarreal,Attacker,0.5813953488372093,195,0.15503875968992248,2323,67.92397660818713,77.13178294573643,41.2
Marc Bartra,Betis,Defender,0.12875536480686695,76,0.08583690987124463,2099,61.37426900584795,87.33905579399142,58.8
Federico Baschirotto,Lecce,Defender,0.05263157894736842,89,0.07894736842105263,3420,100.0,88.35526315789474,78.8
Calvin Bassey,Fulham,Defender,0.029239766081871343,170,0.2046783625730994,3074,89.88304093567251,69.80994152046785,70.2
Alessandro Bastoni,Inter,Defender,0.2247191011235955,307,0.2247191011235955,2401,70.2046783625731,66.85393258426966,63.0
Augusto Batalla,Rayo Vallecano,Goalkeeper,0.0,2,0.1875,2880,84.21052631578947,72.34375,80.7
Dylan Batubinsika,Saint-Étienne,Defender,0.044642857142857144,63,0.13392857142857142,2016,58.94736842105262,80.24553571428572,55.2
Oliver Baumann,Hoffenheim,Goalkeeper,0.0,1,0.03571428571428571,2520,73.68421052631578,94.73214285714285,80.0
Christoph Baumgartner,RB Leipzig,Midfielder,0.1675977653631285,185,0.2793296089385475,1610,47.07602339181287,58.79888268156424,30.4
Adrian Beck,Heidenheim,Attacker,0.28089887640449435,189,0.056179775280898875,1598,46.72514619883041,91.71348314606742,31.1
Sheraldo Becker,Real Sociedad,Attacker,0.2702702702702703,184,0.0900900900900901,995,29.093567251461987,86.7117117117117,29.7
Timo Becker,Holstein Kiel,Defender,0.07352941176470588,123,0.07352941176470588,2445,71.49122807017544,89.15441176470588,65.6
Jan Bednarek,Southampton,Defender,0.07117437722419928,67,0.24911032028469748,2531,74.00584795321637,63.25622775800712,57.7
Donny van de Beek,Girona,Midfielder,0.2531645569620253,147,0.3164556962025316,1421,41.54970760233918,53.32278481012658,28.6
Maximilian Beier,Dortmund,Attacker,0.7344632768361582,181,0.11299435028248588,1591,46.52046783625731,83.33333333333333,47.8
Reda Belahyane,Hellas Verona,Midfielder,0.10869565217391305,108,0.32608695652173914,1658,48.47953216374269,51.902173913043484,23.3
Haris Belkebla,Angers,Midfielder,0.05025125628140704,92,0.05025125628140704,1792,52.397660818713454,92.58793969849246,33.5
Yassin Belkhdim,Angers,Midfielder,0.1183431952662722,85,0.2366863905325444,1523,44.53216374269006,65.08875739644971,26.2
Stefan Bell,Mainz 05,Defender,0.0625,51,0.25,1436,41.98830409356725,63.125,41.2
Raoul Bellanova,Atalanta,Defender,0.33707865168539325,361,0.11235955056179775,2402,70.23391812865498,83.42696629213484,69.3
Jean-Ricner Bellegarde,Wolves,Attacker,0.48387096774193544,184,0.16129032258064516,1677,49.03508771929825,76.20967741935483,36.8
Jude Bellingham,Real Madrid,Midfielder,0.6159420289855072,416,0.18115942028985507,2488,72.74853801169591,73.27898550724638,55.6
Fran Beltrán,Celta Vigo,Midfielder,0.11152416356877325,209,0.11152416356877325,2421,70.78947368421052,83.55018587360594,37.9
Lucas Beltrán,Fiorentina,Attacker,0.4147465437788019,181,0.2764976958525346,1953,57.10526315789474,59.216589861751146,31.3
Eliesse Ben Seghir,Monaco,Attacker,0.4639175257731959,377,0.0,1750,51.16959064327485,100.0,45.7
Ramy Bensebaini,Dortmund,Defender,0.3111111111111111,212,0.26666666666666666,2022,59.122807017543856,60.66666666666667,53.2
Rodrigo Bentancur,Tottenham,Midfielder,0.1092896174863388,162,0.4918032786885246,1645,48.099415204678365,27.459016393442624,18.7
Lucas Beraldo,Paris S-G,Defender,0.04484304932735426,140,0.26905829596412556,2011,58.801169590643276,60.31390134529148,51.1
Yuri Berchiche,Athletic Club,Defender,0.0881057268722467,270,0.22026431718061676,2044,59.76608187134504,67.51101321585902,57.0
Álex Berenguer,Athletic Club,Attacker,0.5,359,0.19230769230769232,2339,68.39181286549709,71.63461538461537,42.3
Sander Berge,Fulham,Midfielder,0.0,162,0.24291497975708504,2224,65.02923976608187,64.17004048582994,27.5
Lucas Bergvall,Tottenham,Midfielder,0.07407407407407407,113,0.2222222222222222,1212,35.43859649122807,67.22222222222223,27.4
Adrian Bernabe,Parma,Midfielder,0.12422360248447203,172,0.06211180124223602,1453,42.485380116959064,90.83850931677019,38.5
Bernardo,Bochum,Defender,0.0,128,0.25252525252525254,1782,52.10526315789473,62.752525252525245,48.1
Alexander Bernhardsson,Holstein Kiel,Attacker,0.6428571428571429,130,0.21428571428571427,1263,36.92982456140351,68.39285714285714,40.3
Victor Bernth Kristiansen,Leicester City,Defender,0.036231884057971016,188,0.036231884057971016,2482,72.57309941520468,94.65579710144928,69.5
Matúš Bero,Bochum,Midfielder,0.24561403508771928,283,0.38596491228070173,2565,75.0,43.07017543859649,32.3
Juan Berrocal,Getafe,Defender,0.0,27,0.6779661016949152,1063,31.08187134502924,0.0,16.2
Beto,Everton,Attacker,0.47058823529411764,108,0.11764705882352941,1534,44.853801169590646,82.6470588235294,34.8
Sam Beukema,Bologna,Defender,0.029850746268656716,189,0.029850746268656716,3012,88.0701754385965,95.59701492537313,77.5
Alessandro Bianco,Monza,Midfielder,0.03460207612456748,184,0.31141868512110726,2600,76.0233918128655,54.06574394463668,26.3
Mika Biereth,Monaco,Attacker,1.1029411764705883,148,0.0,1228,35.906432748538016,100.0,64.1
Jaka Bijol,Udinese,Defender,0.030395136778115502,130,0.3951367781155015,2963,86.63742690058479,41.71732522796352,59.1
Cristiano Biraghi,Torino,Defender,0.0,109,0.0,1158,33.85964912280702,100.0,49.7
Samuele Birindelli,Monza,Midfielder,0.18404907975460122,175,0.12269938650306748,1468,42.92397660818714,81.90184049079754,37.2
Tom Bischof,Hoffenheim,Attacker,0.24647887323943662,287,0.17605633802816903,2559,74.82456140350877,74.03169014084507,30.2
Yves Bissouma,Tottenham,Midfielder,0.12820512820512822,93,0.44871794871794873,1408,41.16959064327486,33.814102564102555,17.5
Leonardo Bittencourt,Werder Bremen,Midfielder,0.27522935779816515,121,0.27522935779816515,982,28.713450292397663,59.40366972477064,29.5
Emmanuel Biumla,Angers,Defender,0.06756756756756756,19,0.13513513513513511,1336,39.06432748538012,80.06756756756756,44.0
Marco Bizot,Brest,Goalkeeper,0.0,1,0.125,2880,84.21052631578947,81.5625,83.4
Antonio Blanco,Alavés,Midfielder,0.033003300330033,178,0.36303630363036304,2727,79.73684210526316,46.452145214521444,23.7
Ludovic Blas,Rennes,Attacker,0.5490196078431373,383,0.23529411764705882,2293,67.046783625731,65.29411764705883,44.1
Daley Blind,Girona,Defender,0.06472491909385114,404,0.06472491909385114,2780,81.28654970760235,90.45307443365695,78.1
Myron Boadu,Bochum,Attacker,0.8620689655172414,100,0.1724137931034483,1042,30.467836257309944,74.56896551724137,49.1
Jeremie Boga,Nice,Attacker,0.25641025641025644,178,0.0,1054,30.818713450292396,100.0,31.0
Adama Boiro,Athletic Club,Attacker,0.0,107,0.24590163934426232,1101,32.19298245614035,63.729508196721305,13.0
Moïse Bombito,Nice,Defender,0.0,134,0.12295081967213116,2192,64.09356725146199,81.86475409836065,60.0
Warren Bondo,Monza,Midfielder,0.0,85,0.2777777777777778,1618,47.30994152046784,59.02777777777777,22.0
Victor Boniface,Leverkusen,Attacker,0.8035714285714286,110,0.17857142857142858,1008,29.47368421052631,73.66071428571428,46.9
Ange-Yoan Bonny,Parma,Attacker,0.3558718861209964,257,0.07117437722419928,2529,73.94736842105263,89.5017793594306,35.9
Ayyoub Bouaddi,Lille,Midfielder,0.078125,74,0.15625,1151,33.654970760233915,76.953125,28.4
Badredine Bouanani,Nice,Attacker,0.49180327868852464,184,0.1639344262295082,1099,32.13450292397661,75.81967213114753,37.0
Benjamin Bouchouari,Saint-Étienne,Midfielder,0.050761421319796954,235,0.30456852791878175,1772,51.81286549707602,55.07614213197969,29.5
Hicham Boudaoui,Nice,Midfielder,0.18450184501845018,253,0.33210332103321033,2435,71.19883040935673,51.014760147601464,31.9
Carlo Boukhalfa,St. Pauli,Midfielder,0.1092896174863388,95,0.0546448087431694,1646,48.12865497076023,91.93989071038251,34.6
Jarrod Bowen,West Ham,Attacker,0.6363636363636364,412,0.030303030303030304,2973,86.9298245614035,95.53030303030303,53.0
Enzo Boyomo,Osasuna,Defender,0.06024096385542168,134,0.1506024096385542,2987,87.3391812865497,77.78614457831326,70.4
Domagoj Bradarić,Hellas Verona,Defender,0.046511627906976744,159,0.27906976744186046,1933,56.52046783625732,58.83720930232559,50.0
Julian Brandt,Dortmund,Midfielder,0.5859375,409,0.0390625,2303,67.3391812865497,94.23828125,60.9
Jarrad Branthwaite,Everton,Defender,0.03584229390681004,78,0.14336917562724016,2511,73.42105263157895,78.85304659498206,62.4
Darko Brašanac,Leganés,Midfielder,0.16666666666666666,102,0.2222222222222222,1617,47.280701754385966,67.22222222222223,28.7
Lilian Brassier,Rennes,Defender,0.14598540145985403,107,0.07299270072992702,1234,36.081871345029235,89.23357664233576,47.5
James Bree,Southampton,Defender,0.08403361344537814,90,0.0,1075,31.432748538011694,100.0,48.0
Marco Brescianini,Atalanta,Midfielder,0.5454545454545454,151,0.09090909090909091,991,28.976608187134502,86.5909090909091,44.6
David Brooks,Bournemouth,Attacker,0.1869158878504673,153,0.28037383177570097,960,28.07017543859649,58.6448598130841,21.2
Moritz Broschinski,Bochum,Attacker,0.2597402597402597,187,0.06493506493506493,1390,40.643274853801174,90.42207792207793,30.0
Nathaniel Brown,Eint Frankfurt,Midfielder,0.41666666666666663,227,0.09259259259259259,1947,56.92982456140351,86.3425925925926,45.8
Ante Budimir,Osasuna,Attacker,0.7621951219512195,181,0.12195121951219513,2952,86.31578947368422,82.01219512195121,48.7
Santiago Bueno,Wolves,Defender,0.0,30,0.10695187165775401,1687,49.32748538011696,84.22459893048129,50.7
Marius Bülter,Hoffenheim,Attacker,0.46875,247,0.20833333333333334,1729,50.55555555555556,69.27083333333333,37.1
Facundo Buonanotte,Leicester City,Attacker,0.4142011834319527,167,0.4733727810650888,1523,44.53216374269006,30.177514792899395,26.5
Alessandro Buongiorno,Napoli,Defender,0.04672897196261683,117,0.09345794392523366,1924,56.257309941520475,86.21495327102804,57.0
Cameron Burgess,Ipswich Town,Defender,0.11695906432748537,48,0.0,1541,45.058479532163744,100.0,53.8
Jonathan Burkardt,Mainz 05,Attacker,0.8547008547008548,231,0.0,2109,61.66666666666667,100.0,56.7
Oliver Burke,Werder Bremen,Attacker,0.49504950495049505,125,0.39603960396039606,908,26.54970760233918,41.58415841584158,30.1
Dan Burn,Newcastle Utd,Defender,0.05405405405405406,101,0.2972972972972973,3330,97.36842105263158,56.148648648648646,68.1
Wes Burns,Ipswich Town,Attacker,0.0970873786407767,111,0.0970873786407767,926,27.076023391812864,85.67961165048543,20.3
Marnon Busch,Heidenheim,Midfielder,0.06451612903225806,128,0.06451612903225806,1396,40.8187134502924,90.48387096774194,35.0
Gianluca Busio,Venezia,Midfielder,0.07142857142857142,290,0.14285714285714285,2518,73.62573099415205,78.92857142857143,39.9
Aurélio Buta,Reims,Defender,0.04566210045662101,175,0.22831050228310504,1970,57.60233918128655,66.32420091324201,53.2
Jean Butez,Como,Goalkeeper,0.0,1,0.0,1666,48.71345029239766,100.0,64.1
Marcin Bułka,Nice,Goalkeeper,0.0,2,0.0,3060,89.47368421052632,100.0,92.6
Rémy Cabella,Lille,Attacker,0.26785714285714285,252,0.08928571428571429,1011,29.561403508771928,86.83035714285714,31.8
Leandro Cabrera,Espanyol,Defender,0.18808777429467086,84,0.12539184952978058,2869,83.88888888888889,81.50470219435736,68.5
Liberato Cacace,Empoli,Midfielder,0.24193548387096772,220,0.24193548387096772,2230,65.2046783625731,64.31451612903226,35.4
Anthony Caci,Mainz 05,Defender,0.2684563758389262,330,0.20134228187919462,2684,78.47953216374269,70.30201342281879,68.7
Moisés Caicedo,Chelsea,Midfielder,0.08064516129032258,295,0.29569892473118276,3351,97.98245614035088,56.38440860215055,33.6
Jens Cajuste,Ipswich Town,Midfielder,0.09174311926605504,105,0.09174311926605504,1959,57.280701754385966,86.46788990825688,33.1
Riccardo Calafiori,Arsenal,Defender,0.27522935779816515,105,0.36697247706422015,983,28.742690058479532,45.87155963302752,30.8
Duje Ćaleta-Car,Lyon,Defender,0.056818181818181816,50,0.45454545454545453,1584,46.31578947368421,32.95454545454546,34.3
Hakan Çalhanoğlu,Inter,Midfielder,0.5092592592592592,276,0.23148148148148145,1947,56.92982456140351,65.8564814814815,44.1
Dominic Calvert-Lewin,Everton,Attacker,0.223463687150838,155,0.111731843575419,1609,47.046783625730995,83.5195530726257,26.5
Lamine Camara,Monaco,Midfielder,0.39473684210526316,212,0.43859649122807015,2054,60.058479532163744,35.30701754385965,29.3
Mahdi Camara,Brest,Attacker,0.2711864406779661,281,0.1694915254237288,2659,77.74853801169591,75.0,31.1
Eduardo Camavinga,Real Madrid,Midfielder,0.24590163934426232,118,0.1639344262295082,1102,32.22222222222222,75.81967213114753,33.7
Andrea Cambiaso,Juventus,Attacker,0.20242914979757085,311,0.16194331983805668,2221,64.94152046783626,76.11336032388664,29.5
Sergio Camello,Rayo Vallecano,Attacker,0.39682539682539686,115,0.15873015873015872,1134,33.1578947368421,76.58730158730158,31.1
José Campaña,Las Palmas,Midfielder,0.2272727272727273,113,0.3787878787878788,1189,34.76608187134503,44.128787878787875,23.6
Emre Can,Dortmund,Midfielder,0.12820512820512822,148,0.17094017094017094,2105,61.549707602339176,74.78632478632478,32.5
Matteo Cancellieri,Parma,Attacker,0.18987341772151897,143,0.12658227848101264,1424,41.63742690058479,81.32911392405063,24.4
Fali Candé,Venezia,Defender,0.11764705882352941,55,0.23529411764705882,1530,44.73684210526316,65.29411764705883,43.4
Antonio Candela,Venezia,Defender,0.08928571428571429,64,0.17857142857142858,1008,29.47368421052631,73.66071428571428,38.5
Antonio Candela,Valladolid,Defender,0.0,67,0.09900990099009901,906,26.49122807017544,85.39603960396039,40.6
Jaydee Canvot,Toulouse,Midfielder,0.0,50,0.16260162601626016,1106,32.3391812865497,76.01626016260163,25.3
Gianluca Caprari,Monza,Attacker,0.27322404371584696,228,0.16393442622950818,1651,48.27485380116959,75.81967213114754,29.6
Elia Caprile,Cagliari,Goalkeeper,0.0,0,0.0,1620,47.368421052631575,100.0,63.2
Maxence Caqueret,Como,Midfielder,0.4132231404958678,137,0.3305785123966942,1087,31.783625730994153,51.2396694214876,30.7
Andrea Carboni,Monza,Defender,0.0411522633744856,92,0.205761316872428,2191,64.06432748538012,69.65020576131687,55.3
Irvin Cardona,Saint-Étienne,Attacker,0.6779661016949152,197,0.1694915254237288,1063,31.08187134502924,75.0,44.8
Sergi Cardona,Villarreal,Defender,0.24464831804281342,327,0.33639143730886845,2945,86.11111111111111,50.382262996941904,66.5
Johnny Cardoso,Betis,Midfielder,0.1680672268907563,118,0.1680672268907563,2144,62.69005847953216,75.21008403361344,32.0
Carmona,Sevilla,Defender,0.0,211,0.33639143730886845,2942,86.0233918128655,50.382262996941904,63.5
Marco Carnesecchi,Atalanta,Goalkeeper,0.0,0,0.029411764705882353,3060,89.47368421052632,95.66176470588236,91.3
Sergio Carreira,Celta Vigo,Midfielder,0.2173913043478261,232,0.05434782608695653,1656,48.421052631578945,91.9836956521739,43.8
Cesare Casadei,Torino,Midfielder,0.17699115044247787,62,0.08849557522123894,1017,29.736842105263158,86.94690265486726,32.8
Marc Casado,Barcelona,Midfielder,0.223463687150838,143,0.223463687150838,1611,47.10526315789474,67.0391061452514,31.9
Nicolò Casale,Bologna,Defender,0.1,34,0.1,900,26.31578947368421,85.25,39.6
Casemiro,Manchester Utd,Midfielder,0.06024096385542168,116,0.3012048192771084,1494,43.684210526315795,55.57228915662651,23.8
Matty Cash,Aston Villa,Defender,0.08695652173913043,180,0.30434782608695654,2070,60.526315789473685,55.108695652173914,51.4
Josué Casimir,Le Havre,Attacker,0.3603603603603604,263,0.22522522522522523,1997,58.39181286549707,66.77927927927928,32.9
Cristian Cásseres Jr.,Toulouse,Midfielder,0.13333333333333333,205,0.36666666666666664,2696,78.83040935672516,45.91666666666667,26.9
Timothy Castagne,Fulham,Defender,0.0546448087431694,146,0.0546448087431694,1649,48.21637426900585,91.93989071038251,55.4
Valentín Castellanos,Lazio,Attacker,0.49056603773584906,242,0.33962264150943394,2384,69.70760233918128,49.905660377358494,34.9
Jean-Charles Castelletto,Nantes,Midfielder,0.0,127,0.1718213058419244,2620,76.60818713450293,74.65635738831615,28.9
Santiago Castro,Bologna,Attacker,0.47058823529411764,192,0.27450980392156865,2294,67.07602339181287,59.50980392156862,34.0
Danilo Cataldi,Fiorentina,Midfielder,0.15625,124,0.052083333333333336,1728,50.526315789473685,92.31770833333334,37.2
Catena,Osasuna,Defender,0.11695906432748537,102,0.3216374269005848,3074,89.88304093567251,52.55847953216375,63.3
Dani Ceballos,Real Madrid,Midfielder,0.0,209,0.2962962962962963,1215,35.526315789473685,56.29629629629629,27.5
Zeki Çelik,Roma,Defender,0.0796812749003984,227,0.199203187250996,2256,65.96491228070175,70.61752988047809,59.9
Julian Chabot,Stuttgart,Defender,0.15873015873015872,120,0.4365079365079365,2269,66.34502923976609,35.61507936507936,46.9
El Chadaille Bitshiabu,RB Leipzig,Defender,0.0,75,0.15873015873015872,1130,33.04093567251462,76.58730158730158,41.4
Fares Chaïbi,Eint Frankfurt,Attacker,0.35398230088495575,145,0.17699115044247787,1013,29.619883040935672,73.8938053097345,29.9
Trevoh Chalobah,Crystal Palace,Defender,0.2542372881355932,51,0.0847457627118644,1060,30.994152046783626,87.5,43.0
Trevoh Chalobah,Chelsea,Defender,0.09900990099009901,43,0.19801980198019803,910,26.608187134502927,70.79207920792079,35.6
Brendan Chardonnet,Brest,Defender,0.03731343283582089,63,0.22388059701492538,2416,70.64327485380117,66.9776119402985,57.0
Pep Chavarría,Rayo Vallecano,Attacker,0.03484320557491289,306,0.10452961672473868,2585,75.58479532163743,84.58188153310104,23.8
Arthur Chaves,Hoffenheim,Defender,0.0411522633744856,80,0.3292181069958848,2185,63.888888888888886,51.440329218106996,49.4
Rayan Cherki,Lyon,Attacker,0.8370044052863437,496,0.13215859030837004,2041,59.67836257309942,80.50660792951541,61.5
Lucas Chevalier,Lille,Goalkeeper,0.0,1,0.0,3060,89.47368421052632,100.0,92.6
Pedro Chirivella,Nantes,Midfielder,0.07662835249042145,211,0.22988505747126436,2348,68.65497076023391,66.0919540229885,32.1
Joris Chotard,Montpellier,Midfielder,0.047619047619047616,135,0.23809523809523808,1892,55.32163742690058,64.88095238095238,27.3
Ryan Christie,Bournemouth,Midfielder,0.2127659574468085,215,0.3829787234042553,2117,61.900584795321635,43.51063829787234,28.3
Samuel Chukwueze,Milan,Attacker,0.48543689320388345,200,0.0,925,27.046783625730995,100.0,40.9
Jasper Cillessen,Las Palmas,Goalkeeper,0.0,0,0.03861003861003861,2335,68.27485380116958,94.3050193050193,76.1
Pathé Ciss,Rayo Vallecano,Midfielder,0.21008403361344538,159,0.5042016806722689,2140,62.57309941520468,25.630252100840334,20.0
Djaoui Cissé,Rennes,Midfielder,0.08,114,0.32,1121,32.77777777777778,52.800000000000004,23.3
Seydouba Cissé,Leganés,Midfielder,0.14760147601476015,178,0.11070110701107011,2435,71.19883040935673,83.67158671586716,37.1
Patrick Ciurria,Monza,Midfielder,0.16260162601626016,98,0.08130081300813008,1111,32.485380116959064,88.00813008130082,34.7
Jack Clarke,Ipswich Town,Attacker,0.3053435114503817,140,0.15267175572519084,1181,34.53216374269006,77.48091603053436,28.4
Alexis Claude-Maurice,Augsburg,Attacker,0.47008547008547014,222,0.17094017094017094,2109,61.66666666666667,74.78632478632478,37.2
Jonathan Clauss,Nice,Midfielder,0.4296875,318,0.2734375,2303,67.3391812865497,59.66796875,42.7
Conor Coady,Leicester City,Defender,0.05263157894736842,35,0.15789473684210525,1714,50.11695906432748,76.71052631578948,49.0
Marcus Coco,Nantes,Defender,0.09433962264150944,86,0.2830188679245283,951,27.807017543859647,58.25471698113207,33.6
Saúl Coco,Torino,Defender,0.06329113924050632,90,0.3164556962025316,2845,83.18713450292398,53.32278481012658,59.9
Nathan Collins,Brentford,Defender,0.13157894736842105,177,0.13157894736842105,3420,100.0,80.5921052631579,78.7
